Dateiname,StartTemperatur,CoolingRate,IterationsAnzahl,Score
sprint_hidden01,700.0,1.0,700,287.0
sprint_hidden01,600.0,1.0,600,276.0
sprint_hidden01,500.0,1.0,500,286.0
sprint_hidden01,400.0,1.0,400,290.0
sprint_hidden01,300.0,1.0,300,291.0
sprint_hidden01,200.0,1.0,200,288.0
sprint_hidden01,100.0,1.0,100,299.0
sprint_hidden01,500.0,0.5,1000,275.0
sprint_hidden01,500.0,0.45,1111,280.0
sprint_hidden01,500.0,0.4,1250,278.0
sprint_hidden01,500.0,0.35000000000000003,1428,275.0
sprint_hidden01,500.0,0.30000000000000004,1666,283.0
sprint_hidden01,500.0,0.25000000000000006,1999,278.0
sprint_hidden01,500.0,0.20000000000000007,2499,268.0
sprint_hidden01,500.0,0.15000000000000008,3333,263.0
sprint_hidden01,500.0,0.10000000000000007,4999,267.0
sprint_hidden01,500.0,0.05000000000000007,9999,266.0
sprint_hidden01,500.0,0.5,1000,285.0
sprint_hidden01,450.0,0.5,900,276.0
sprint_hidden01,400.0,0.5,800,285.0
sprint_hidden01,350.0,0.5,700,278.0
sprint_hidden01,300.0,0.5,600,277.0
sprint_hidden01,250.0,0.5,500,278.0
sprint_hidden01,200.0,0.5,400,282.0
sprint_hidden01,150.0,0.5,300,292.0
sprint_hidden01,100.0,0.5,200,281.0
sprint_hidden01,50.0,0.5,100,301.0
sprint_hidden01,100.0,0.1,1000,277.0
sprint_hidden01,100.0,0.09000000000000001,1111,275.0
sprint_hidden01,100.0,0.08000000000000002,1249,272.0
sprint_hidden01,100.0,0.07000000000000002,1428,274.0
sprint_hidden01,100.0,0.06000000000000002,1666,272.0
sprint_hidden01,100.0,0.05000000000000002,1999,280.0
sprint_hidden01,100.0,0.040000000000000015,2499,274.0
sprint_hidden01,100.0,0.030000000000000013,3333,271.0
sprint_hidden01,100.0,0.02000000000000001,4999,254.0
sprint_hidden01,100.0,0.01000000000000001,9999,257.0
sprint_hidden01,100.0,0.1,1000,285.0
sprint_hidden01,90.0,0.1,900,282.0
sprint_hidden01,80.0,0.1,800,292.0
sprint_hidden01,70.0,0.1,700,277.0
sprint_hidden01,60.0,0.1,600,292.0
sprint_hidden01,50.0,0.1,500,295.0
sprint_hidden01,40.0,0.1,400,270.0
sprint_hidden01,30.0,0.1,300,291.0
sprint_hidden01,20.0,0.1,200,299.0
sprint_hidden01,10.0,0.1,100,305.0
sprint_hidden01,10.0,0.01,1000,287.0
sprint_hidden01,10.0,0.009000000000000001,1111,289.0
sprint_hidden01,10.0,0.008,1250,280.0
sprint_hidden01,10.0,0.007,1428,279.0
sprint_hidden01,10.0,0.006,1666,279.0
sprint_hidden01,10.0,0.005,2000,271.0
sprint_hidden01,10.0,0.004,2500,268.0
sprint_hidden01,10.0,0.003,3333,266.0
sprint_hidden01,10.0,0.002,5000,260.0
sprint_hidden01,10.0,0.001,10000,257.0
sprint_hidden01,10.0,0.01,1000,285.0
sprint_hidden01,9.0,0.01,900,275.0
sprint_hidden01,8.0,0.01,800,275.0
sprint_hidden01,7.0,0.01,700,276.0
sprint_hidden01,6.0,0.01,600,282.0
sprint_hidden01,5.0,0.01,500,275.0
sprint_hidden01,4.0,0.01,400,289.0
sprint_hidden01,3.0,0.01,300,287.0
sprint_hidden01,2.0,0.01,200,298.0
sprint_hidden01,1.0,0.01,100,317.0
sprint_hint01,10000.0,10.0,1000,431.0
sprint_hint01,10000.0,9.0,1111,443.0
sprint_hint01,10000.0,8.0,1250,431.0
sprint_hint01,10000.0,7.0,1428,447.0
sprint_hint01,10000.0,6.0,1666,444.0
sprint_hint01,10000.0,5.0,2000,436.0
sprint_hint01,10000.0,4.0,2500,412.0
sprint_hint01,10000.0,3.0,3333,428.0
sprint_hint01,10000.0,2.0,5000,410.0
sprint_hint01,10000.0,1.0,10000,409.0
sprint_hint01,10000.0,10.0,1000,431.0
sprint_hint01,9000.0,10.0,900,444.0
sprint_hint01,8000.0,10.0,800,448.0
sprint_hint01,7000.0,10.0,700,445.0
sprint_hint01,6000.0,10.0,600,466.0
sprint_hint01,5000.0,10.0,500,451.0
sprint_hint01,4000.0,10.0,400,437.0
sprint_hint01,3000.0,10.0,300,437.0
sprint_hint01,2000.0,10.0,200,459.0
sprint_hint01,1000.0,10.0,100,461.0
sprint_hint01,5000.0,5.0,1000,441.0
sprint_hint01,5000.0,4.5,1111,448.0
sprint_hint01,5000.0,4.0,1250,426.0
sprint_hint01,5000.0,3.5,1428,434.0
sprint_hint01,5000.0,3.0,1666,440.0
sprint_hint01,5000.0,2.5,2000,435.0
sprint_hint01,5000.0,2.0,2500,421.0
sprint_hint01,5000.0,1.5,3333,424.0
sprint_hint01,5000.0,1.0,5000,415.0
sprint_hint01,5000.0,0.5,10000,408.0
sprint_hint01,5000.0,5.0,1000,433.0
sprint_hint01,4500.0,5.0,900,425.0
sprint_hint01,4000.0,5.0,800,429.0
sprint_hint01,3500.0,5.0,700,440.0
sprint_hint01,3000.0,5.0,600,474.0
sprint_hint01,2500.0,5.0,500,447.0
sprint_hint01,2000.0,5.0,400,489.0
sprint_hint01,1500.0,5.0,300,450.0
sprint_hint01,1000.0,5.0,200,504.0
sprint_hint01,500.0,5.0,100,502.0
sprint_hint01,1000.0,1.0,1000,424.0
sprint_hint01,1000.0,0.9,1111,464.0
sprint_hint01,1000.0,0.8,1250,426.0
sprint_hint01,1000.0,0.7000000000000001,1428,444.0
sprint_hint01,1000.0,0.6000000000000001,1666,423.0
sprint_hint01,1000.0,0.5000000000000001,1999,434.0
sprint_hint01,1000.0,0.40000000000000013,2499,429.0
sprint_hint01,1000.0,0.30000000000000016,3333,417.0
sprint_hint01,1000.0,0.20000000000000015,4999,411.0
sprint_hint01,1000.0,0.10000000000000014,9999,408.0
sprint_hint01,1000.0,1.0,1000,438.0
sprint_hint01,900.0,1.0,900,435.0
sprint_hint01,800.0,1.0,800,452.0
sprint_hint01,700.0,1.0,700,433.0
sprint_hint01,600.0,1.0,600,464.0
sprint_hint01,500.0,1.0,500,438.0
sprint_hint01,400.0,1.0,400,439.0
sprint_hint01,300.0,1.0,300,453.0
sprint_hint01,200.0,1.0,200,483.0
sprint_hint01,100.0,1.0,100,495.0
sprint_hint01,500.0,0.5,1000,449.0
sprint_hint01,500.0,0.45,1111,447.0
sprint_hint01,500.0,0.4,1250,443.0
sprint_hint01,500.0,0.35000000000000003,1428,442.0
sprint_hint01,500.0,0.30000000000000004,1666,427.0
sprint_hint01,500.0,0.25000000000000006,1999,407.0
sprint_hint01,500.0,0.20000000000000007,2499,419.0
sprint_hint01,500.0,0.15000000000000008,3333,423.0
sprint_hint01,500.0,0.10000000000000007,4999,415.0
sprint_hint01,500.0,0.05000000000000007,9999,409.0
sprint_hint01,500.0,0.5,1000,458.0
sprint_hint01,450.0,0.5,900,435.0
sprint_hint01,400.0,0.5,800,436.0
sprint_hint01,350.0,0.5,700,440.0
sprint_hint01,300.0,0.5,600,454.0
sprint_hint01,250.0,0.5,500,452.0
sprint_hint01,200.0,0.5,400,457.0
sprint_hint01,150.0,0.5,300,460.0
sprint_hint01,100.0,0.5,200,451.0
sprint_hint01,50.0,0.5,100,466.0
sprint_hint01,100.0,0.1,1000,446.0
sprint_hint01,100.0,0.09000000000000001,1111,448.0
sprint_hint01,100.0,0.08000000000000002,1249,437.0
sprint_hint01,100.0,0.07000000000000002,1428,429.0
sprint_hint01,100.0,0.06000000000000002,1666,424.0
sprint_hint01,100.0,0.05000000000000002,1999,430.0
sprint_hint01,100.0,0.040000000000000015,2499,431.0
sprint_hint01,100.0,0.030000000000000013,3333,413.0
sprint_hint01,100.0,0.02000000000000001,4999,425.0
sprint_hint01,100.0,0.01000000000000001,9999,395.0
sprint_hint01,100.0,0.1,1000,443.0
sprint_hint01,90.0,0.1,900,450.0
sprint_hint01,80.0,0.1,800,445.0
sprint_hint01,70.0,0.1,700,460.0
sprint_hint01,60.0,0.1,600,440.0
sprint_hint01,50.0,0.1,500,446.0
sprint_hint01,40.0,0.1,400,449.0
sprint_hint01,30.0,0.1,300,440.0
sprint_hint01,20.0,0.1,200,456.0
sprint_hint01,10.0,0.1,100,475.0
sprint_hint01,10.0,0.01,1000,412.0
sprint_hint01,10.0,0.009000000000000001,1111,437.0
sprint_hint01,10.0,0.008,1250,436.0
sprint_hint01,10.0,0.007,1428,436.0
sprint_hint01,10.0,0.006,1666,431.0
sprint_hint01,10.0,0.005,2000,427.0
sprint_hint01,10.0,0.004,2500,434.0
sprint_hint01,10.0,0.003,3333,417.0
sprint_hint01,10.0,0.002,5000,409.0
sprint_hint01,10.0,0.001,10000,406.0
sprint_hint01,10.0,0.01,1000,456.0
sprint_hint01,9.0,0.01,900,437.0
sprint_hint01,8.0,0.01,800,459.0
sprint_hint01,7.0,0.01,700,455.0
sprint_hint01,6.0,0.01,600,459.0
sprint_hint01,5.0,0.01,500,432.0
sprint_hint01,4.0,0.01,400,479.0
sprint_hint01,3.0,0.01,300,481.0
sprint_hint01,2.0,0.01,200,439.0
sprint_hint01,1.0,0.01,100,461.0
sprint_late01,10000.0,10.0,1000,215.0
sprint_late01,10000.0,9.0,1111,211.0
sprint_late01,10000.0,8.0,1250,217.0
sprint_late01,10000.0,7.0,1428,216.0
sprint_late01,10000.0,6.0,1666,207.0
sprint_late01,10000.0,5.0,2000,211.0
sprint_late01,10000.0,4.0,2500,206.0
sprint_late01,10000.0,3.0,3333,204.0
sprint_late01,10000.0,2.0,5000,201.0
sprint_late01,10000.0,1.0,10000,206.0
sprint_late01,10000.0,10.0,1000,220.0
sprint_late01,9000.0,10.0,900,218.0
sprint_late01,8000.0,10.0,800,219.0
sprint_late01,7000.0,10.0,700,218.0
sprint_late01,6000.0,10.0,600,216.0
sprint_late01,5000.0,10.0,500,219.0
sprint_late01,4000.0,10.0,400,218.0
sprint_late01,3000.0,10.0,300,231.0
sprint_late01,2000.0,10.0,200,227.0
sprint_late01,1000.0,10.0,100,227.0
sprint_late01,5000.0,5.0,1000,221.0
sprint_late01,5000.0,4.5,1111,220.0
sprint_late01,5000.0,4.0,1250,207.0
sprint_late01,5000.0,3.5,1428,200.0
sprint_late01,5000.0,3.0,1666,213.0
sprint_late01,5000.0,2.5,2000,209.0
sprint_late01,5000.0,2.0,2500,212.0
sprint_late01,5000.0,1.5,3333,208.0
sprint_late01,5000.0,1.0,5000,210.0
sprint_late01,5000.0,0.5,10000,206.0
sprint_late01,5000.0,5.0,1000,217.0
sprint_late01,4500.0,5.0,900,217.0
sprint_late01,4000.0,5.0,800,222.0
sprint_late01,3500.0,5.0,700,225.0
sprint_late01,3000.0,5.0,600,225.0
sprint_late01,2500.0,5.0,500,225.0
sprint_late01,2000.0,5.0,400,226.0
sprint_late01,1500.0,5.0,300,233.0
sprint_late01,1000.0,5.0,200,239.0
sprint_late01,500.0,5.0,100,238.0
sprint_late01,1000.0,1.0,1000,216.0
sprint_late01,1000.0,0.9,1111,215.0
sprint_late01,1000.0,0.8,1250,216.0
sprint_late01,1000.0,0.7000000000000001,1428,215.0
sprint_late01,1000.0,0.6000000000000001,1666,211.0
sprint_late01,1000.0,0.5000000000000001,1999,212.0
sprint_late01,1000.0,0.40000000000000013,2499,213.0
sprint_late01,1000.0,0.30000000000000016,3333,207.0
sprint_late01,1000.0,0.20000000000000015,4999,207.0
sprint_late01,1000.0,0.10000000000000014,9999,202.0
sprint_late01,1000.0,1.0,1000,209.0
sprint_late01,900.0,1.0,900,219.0
sprint_late01,800.0,1.0,800,219.0
sprint_late01,700.0,1.0,700,223.0
sprint_late01,600.0,1.0,600,228.0
sprint_late01,500.0,1.0,500,225.0
sprint_late01,400.0,1.0,400,229.0
sprint_late01,300.0,1.0,300,231.0
sprint_late01,200.0,1.0,200,228.0
sprint_late01,100.0,1.0,100,242.0
sprint_late01,500.0,0.5,1000,223.0
sprint_late01,500.0,0.45,1111,219.0
sprint_late01,500.0,0.4,1250,215.0
sprint_late01,500.0,0.35000000000000003,1428,217.0
sprint_late01,500.0,0.30000000000000004,1666,209.0
sprint_late01,500.0,0.25000000000000006,1999,216.0
sprint_late01,500.0,0.20000000000000007,2499,212.0
sprint_late01,500.0,0.15000000000000008,3333,210.0
sprint_late01,500.0,0.10000000000000007,4999,211.0
sprint_late01,500.0,0.05000000000000007,9999,207.0
sprint_late01,500.0,0.5,1000,218.0
sprint_late01,450.0,0.5,900,210.0
sprint_late01,400.0,0.5,800,222.0
sprint_late01,350.0,0.5,700,220.0
sprint_late01,300.0,0.5,600,221.0
sprint_late01,250.0,0.5,500,222.0
sprint_late01,200.0,0.5,400,226.0
sprint_late01,150.0,0.5,300,223.0
sprint_late01,100.0,0.5,200,228.0
sprint_late01,50.0,0.5,100,244.0
sprint_late01,100.0,0.1,1000,209.0
sprint_late01,100.0,0.09000000000000001,1111,221.0
sprint_late01,100.0,0.08000000000000002,1249,216.0
sprint_late01,100.0,0.07000000000000002,1428,207.0
sprint_late01,100.0,0.06000000000000002,1666,219.0
sprint_late01,100.0,0.05000000000000002,1999,214.0
sprint_late01,100.0,0.040000000000000015,2499,211.0
sprint_late01,100.0,0.030000000000000013,3333,209.0
sprint_late01,100.0,0.02000000000000001,4999,213.0
sprint_late01,100.0,0.01000000000000001,9999,204.0
sprint_late01,100.0,0.1,1000,211.0
sprint_late01,90.0,0.1,900,214.0
sprint_late01,80.0,0.1,800,217.0
sprint_late01,70.0,0.1,700,217.0
sprint_late01,60.0,0.1,600,219.0
sprint_late01,50.0,0.1,500,213.0
sprint_late01,40.0,0.1,400,226.0
sprint_late01,30.0,0.1,300,227.0
sprint_late01,20.0,0.1,200,230.0
sprint_late01,10.0,0.1,100,216.0
sprint_late01,10.0,0.01,1000,216.0
sprint_late01,10.0,0.009000000000000001,1111,218.0
sprint_late01,10.0,0.008,1250,218.0
sprint_late01,10.0,0.007,1428,211.0
sprint_late01,10.0,0.006,1666,215.0
sprint_late01,10.0,0.005,2000,214.0
sprint_late01,10.0,0.004,2500,211.0
sprint_late01,10.0,0.003,3333,207.0
sprint_late01,10.0,0.002,5000,205.0
sprint_late01,10.0,0.001,10000,201.0
sprint_late01,10.0,0.01,1000,219.0
sprint_late01,9.0,0.01,900,211.0
sprint_late01,8.0,0.01,800,212.0
sprint_late01,7.0,0.01,700,220.0
sprint_late01,6.0,0.01,600,224.0
sprint_late01,5.0,0.01,500,219.0
sprint_late01,4.0,0.01,400,230.0
sprint_late01,3.0,0.01,300,226.0
sprint_late01,2.0,0.01,200,239.0
sprint_late01,1.0,0.01,100,238.0
